POP	Inversion	Type	CHR	StartNonRecombining	EndOutside	StartInside	EndInside	StartOutside	EndNonRecombining	SizeInside	SizeUsable	Len	ncd1_rawp_0.5	ncd1_rawp_0.4	ncd1_rawp_0.3	ncd2_rawp_0.5	ncd2_rawp_0.4	ncd2_rawp_0.3	ncd1_corp_0.5	ncd1_corp_0.4	ncd1_corp_0.3	ncd2_corp_0.5	ncd2_corp_0.4	ncd2_corp_0.3
ESN	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.505508162832682	0.515440082651308	0.532208654833342	0.193482214474614	0.211846692662627	0.360428695092799	0.812563323201621	0.821681864235056	0.825734549138805	0.525835866261398	0.562310030395137	0.762917933130699
FIN	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0694285158109766	0.117027963253522	0.403218013935893	0.112035483030178	0.121019092932109	0.18806664634521	0.138674884437596	0.195685670261941	0.525423728813559	0.432973805855162	0.451463790446841	0.610169491525424
GBR	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0841601784791812	0.140169546989707	0.44372925169228	0.586851487147198	0.617788410509422	0.683148468794521	0.141428571428571	0.222857142857143	0.598571428571429	0.982857142857143	0.987142857142857	0.994285714285714
GIH	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	1	1	1	0.765107574410858	0.779528958164131	0.809643085026948	1	1	1	0.995031055900621	0.996273291925466	0.998757763975155
GWD	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.354546491867592	0.395098779594464	0.502209377376289	0.464324201386284	0.498589940370652	0.73332031434506	0.685110663983903	0.742454728370221	0.826961770623742	0.856136820925553	0.882293762575453	0.984909456740443
IBS	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0143551405796688	0.0157727191543457	0.0386055649527149	0.74023976898078	0.755075280249588	0.789632849012382	0.0210035005834306	0.0303383897316219	0.0770128354725788	0.995332555425904	0.996499416569428	0.997666277712952
ITU	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0991638497411051	0.126875890849556	0.252383164418674	0.812091651832143	0.824247187821016	0.861900956427974	0.192899408284024	0.240236686390533	0.401183431952663	0.997633136094675	0.997633136094675	1
JPT	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.437389318253892	0.432840305912172	0.408766172451514	0.670938971941422	0.680987960560248	0.692198547400151	0.507668711656442	0.504601226993865	0.486196319018405	0.992331288343558	0.993865030674847	0.993865030674847
KHV	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.423433013777939	0.454806649818991	0.530272246255226	0.0689248316798725	0.0727041326652274	0.102533644020735	0.523952095808383	0.574850299401198	0.642215568862275	0.254491017964072	0.273952095808383	0.353293413173653
LWK	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.280993813526863	0.302196141509819	0.360674076306494	0.368492727668202	0.399888545422503	0.654585276246997	0.606505771248688	0.641133263378804	0.736621196222455	0.775445960125918	0.809024134312697	0.959076600209864
MSL	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.104460719854417	0.106010457335401	0.117050414416811	0.920770592285025	0.922290432392128	0.932944797406267	0.263645726055613	0.278063851699279	0.304840370751802	1	1	1
MXL	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0307024285275131	0.0244598631363691	0.0199163982410885	0.157721659292575	0.159834593382057	0.222812256136519	0.0596273291925466	0.0459627329192547	0.0372670807453416	0.48944099378882	0.493167701863354	0.612422360248447
PEL	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.20042899676115	0.167846030564552	0.0976617245703327	0.244555619425245	0.210683157562972	0.180909185690757	0.34765625	0.309895833333333	0.204427083333333	0.653645833333333	0.598958333333333	0.536458333333333
PJL	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0180564279474196	0.0244899443630773	0.0845282681482974	0.770278881729486	0.787485374799913	0.832413351421924	0.0416156670746634	0.0501835985312118	0.157894736842105	0.99265605875153	0.996328029375765	0.997552019583843
PUR	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0382235000614836	0.0446302961840589	0.0805648359847688	0.225932401928421	0.231404925827984	0.330728770220376	0.0863683662851197	0.107180020811655	0.18522372528616	0.565036420395421	0.571279916753382	0.703433922996878
STU	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0799544040858989	0.116558124646365	0.297422418191477	0.771818813641571	0.787261258753862	0.818668101071298	0.143546441495778	0.211097708082027	0.454764776839566	0.996381182147165	0.997587454764777	0.997587454764777
TSI	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.0510621005461509	0.0856289905854598	0.314004326197848	0.741867363528461	0.766568986325417	0.842649537697364	0.108333333333333	0.175	0.494047619047619	0.996428571428571	0.996428571428571	0.997619047619048
YRI	HsInv0278	long	5	180522685	180522749	180525581	180527850	180530643	180530685	2270	2378	8000	0.538245805473738	0.582027516794536	0.680252200519761	0.0584258555284038	0.0678217300939151	0.127867824112214	0.829787234042553	0.854103343465046	0.914893617021277	0.182370820668693	0.213779128672746	0.368794326241135
ACB	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.0358944471593251	0.0320825828013528	0.0277614096978402	0.0475200937257411	0.0455313585946219	0.0408033997806081	0.487	0.461	0.434	0.668	0.655	0.63
ASW	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.130457985046346	0.116446574680347	0.0871326353958317	0.0708011384804321	0.0738876342373444	0.0684267887654891	0.788788788788789	0.765765765765766	0.690690690690691	0.777777777777778	0.781781781781782	0.764764764764765
BEB	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.420908424518878	0.377027699389649	0.261648138371612	0.140720536424594	0.141474609355529	0.129181745134515	0.895687061183551	0.879638916750251	0.811434302908726	0.918756268806419	0.917753259779338	0.902708124373119
CDX	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.639366900108474	0.6405015985689	0.626405884255999	0.145459232617279	0.147743238831639	0.142740751240483	0.891393442622951	0.892418032786885	0.896516393442623	0.867827868852459	0.873975409836066	0.870901639344262
CEU	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.434726110467714	0.4476623412152	0.412164762312946	0.0881511271820828	0.0882026925095566	0.085155941145174	0.864321608040201	0.876381909547739	0.851256281407035	0.796984924623116	0.791959798994975	0.789949748743719
CHB	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.541154071028271	0.544313924386923	0.53681581375784	0.174887714710724	0.184928258674571	0.188852991212873	0.88675429726997	0.888776541961577	0.888776541961577	0.92618806875632	0.931243680485339	0.942366026289181
CHS	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.478464019526653	0.486036045852766	0.491618358540731	0.113187994673525	0.108657365238219	0.106590010094335	0.85612968591692	0.864235055724417	0.870314083080041	0.84903748733536	0.840932117527862	0.833839918946302
CLM	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.299353070098167	0.285507149350604	0.248400293162134	0.0848402144398803	0.0907908216548473	0.0893076456371033	0.898898898898899	0.892892892892893	0.862862862862863	0.824824824824825	0.842842842842843	0.841841841841842
ESN	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.0448670609876684	0.0413007143315686	0.038565683912322	0.0716412398643551	0.0718282678272195	0.0674436335046102	0.513	0.508	0.508	0.794	0.793	0.773
FIN	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.627570177845636	0.612615243174532	0.525919306910955	0.0905381129720371	0.0910124141609226	0.0840352468836083	0.909183673469388	0.905102040816327	0.872448979591837	0.818367346938776	0.822448979591837	0.803061224489796
GBR	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.583210361342134	0.584921678675731	0.467674316656479	0.110787750035747	0.117342420553909	0.120838244830261	0.901010101010101	0.902020202020202	0.867676767676768	0.831313131313131	0.842424242424242	0.842424242424242
GIH	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.345104646544375	0.340759236631308	0.264196369014942	0.0680588530773365	0.0629985713179093	0.0513411164164277	0.841683366733467	0.840681362725451	0.788577154308617	0.727454909819639	0.711422845691383	0.656312625250501
GWD	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.0638907688702952	0.0593383104207877	0.0532319275717928	0.0723149229756168	0.0725693489354794	0.0710189779538517	0.609	0.6	0.595	0.8	0.805	0.793
IBS	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.424467601312967	0.410530455050977	0.358949806161702	0.154694900931088	0.140258592532713	0.112502627121787	0.913741223671013	0.907723169508526	0.887662988966901	0.906720160481444	0.888665997993982	0.857572718154463
ITU	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.199006333921433	0.181511637407964	0.140204967271209	0.182597429320675	0.168797733667668	0.13387838243082	0.751004016064257	0.73995983935743	0.667670682730924	0.953815261044177	0.941767068273092	0.906626506024096
JPT	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.588960509109308	0.599413735641809	0.609309916015493	0.124193875318847	0.125772508975895	0.120991653270557	0.894953656024717	0.90216271884655	0.909371781668383	0.879505664263646	0.876416065911432	0.872296601441813
KHV	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.239897537821263	0.225484616420488	0.189482292738691	0.0416575311554275	0.0442173414141931	0.0481414769280997	0.7435367114788	0.735263702171665	0.697001034126163	0.617373319544985	0.631851085832472	0.660806618407446
LWK	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.0276810583446169	0.0282134615501532	0.0376099872935418	0.0684635938861925	0.0643027023765863	0.059190398394546	0.39492385786802	0.406091370558376	0.498477157360406	0.781725888324873	0.753299492385787	0.743147208121827
MSL	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.0618768650792035	0.0656516926562075	0.0567698784591466	0.0752221594910997	0.0685067531244466	0.0608773781249429	0.64128256513026	0.653306613226453	0.634268537074148	0.776553106212425	0.749498997995992	0.720440881763527
MXL	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.131891631804755	0.111424738368596	0.0702445234499258	0.0529592065468991	0.0565129954636648	0.0579650382929347	0.563691073219659	0.526579739217653	0.421263791374122	0.66098294884654	0.678034102306921	0.681043129388164
PEL	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.279704547130969	0.245610285193158	0.16317216198274	0.0252884022719855	0.0248266230879206	0.0229279756295636	0.787939698492462	0.765829145728643	0.652261306532663	0.47035175879397	0.474371859296482	0.451256281407035
PJL	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.122845991876085	0.103127199658738	0.0642449994582541	0.104091945552384	0.106031205212194	0.113125872826358	0.652610441767068	0.594377510040161	0.465863453815261	0.860441767068273	0.858433734939759	0.866465863453815
PUR	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.170106793829968	0.147996156756002	0.102058553197875	0.127284673395497	0.13788391237761	0.140892051604215	0.824	0.803	0.696	0.897	0.908	0.915
STU	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.209329428976549	0.20608706956082	0.126857030359455	0.0956922803325341	0.0989902679261037	0.0944302647680742	0.720160481444333	0.718154463390171	0.585757271815446	0.81444332998997	0.813440320962889	0.805416248746239
TSI	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.440525848083412	0.436007532897129	0.412035558310379	0.0953709891381322	0.0952612733021474	0.0853593193628502	0.907537688442211	0.905527638190955	0.891457286432161	0.853266331658291	0.852261306532663	0.837185929648241
YRI	HsInv0284	long	6	142185865	142187460	142187463	142219849	142219852	142238176	32387	52308	52311	0.052856590440203	0.0503275626663642	0.0501002292691074	0.0550980341556279	0.0559698900056178	0.0501237709750612	0.56956956956957	0.565565565565566	0.583583583583584	0.695695695695696	0.697697697697698	0.660660660660661
ACB	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.0686230139645151	0.0693416335615982	0.0781485917935533	0.00107552827885313	0.00100686909352413	0.000649682580251872	0.542	0.546	0.608	0.014	0.01	0.008
ASW	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.134885214576757	0.163081532302883	0.139478888377958	0.000754247258059007	0.000743920544678525	0.000459538745431422	0.706	0.755	0.722	0.011	0.012	0.01
BEB	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.760797748498809	0.737702390131072	0.661596484498141	0.000992138261325549	0.0011177506215818	0.0009598379401168	0.950604838709677	0.949596774193548	0.924395161290323	0.0181451612903226	0.0181451612903226	0.0171370967741935
CDX	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.966212390812035	0.970221896587817	0.972501998211125	0.000363401129394493	0.000465795922759793	0.000531248280871729	0.991489361702128	0.992553191489362	0.993617021276596	0.00638297872340425	0.00851063829787234	0.00851063829787234
CEU	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.92334649510765	0.917964454090333	0.894775717894238	0.00118560280067682	0.00144902567513604	0.00166328160944581	0.975560081466395	0.975560081466395	0.971486761710794	0.0173116089613035	0.0193482688391039	0.0254582484725051
CHB	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.827994288112209	0.813171154362862	0.762097257066147	0.0108925634982665	0.0108585467484189	0.0100361417962205	0.958592132505176	0.952380952380952	0.932712215320911	0.143892339544513	0.142857142857143	0.130434782608696
CHS	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.833865449156606	0.830109401560389	0.803757137253193	0.0116495602612585	0.011791818659413	0.0119312719623925	0.951527924130664	0.952581664910432	0.943097997892518	0.152792413066386	0.151738672286617	0.159114857744995
CLM	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.59723621867828	0.549105244736354	0.415597846385861	0.00175968013049403	0.00190807730179728	0.00179827135198576	0.953861584754263	0.945837512537613	0.896690070210632	0.0250752256770311	0.0280842527582748	0.0280842527582748
ESN	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.100553240955626	0.0812066647546393	0.0449802123643511	0.000910520422182867	0.000863664159724263	0.000600792585592096	0.637	0.578	0.422	0.012	0.011	0.009
FIN	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.926546914613925	0.938484594763838	0.946248777501812	0.00585547107023794	0.00629402898578663	0.00673941426815246	0.977346278317152	0.984897518878101	0.985976267529666	0.0970873786407767	0.101402373247033	0.107874865156419
GBR	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.972761961212885	0.974500033958793	0.969059423770743	0.000815078185423678	0.000973687994479097	0.00100613090996771	0.995859213250518	0.995859213250518	0.993788819875776	0.020703933747412	0.0227743271221532	0.0217391304347826
GIH	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.852945020824742	0.846381790598972	0.819794931732455	0.00207434417582453	0.00195695106943523	0.00140871727667159	0.977642276422764	0.977642276422764	0.971544715447154	0.0365853658536585	0.0345528455284553	0.0254065040650406
GWD	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.0340469713717302	0.0291452283458806	0.022298902236031	0.00314281552292076	0.0026800063666028	0.00167460705875255	0.363	0.337	0.295	0.048	0.043	0.032
IBS	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.884109011717349	0.872066722999593	0.830144219296179	0.0017296132358284	0.00208255483456212	0.00241435981777845	0.984863773965691	0.981836528758829	0.974772956609485	0.0343087790110999	0.0403632694248234	0.0443995963673058
ITU	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.866920316060561	0.857447426636364	0.820969123267856	0.00307975869175456	0.00321813448691691	0.0028081912090296	0.983887210473313	0.981873111782477	0.972809667673716	0.0483383685800604	0.05337361530715	0.0453172205438066
JPT	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.899181771644331	0.901436086376599	0.89872093175175	0.000117203414151509	0.000177009265893204	0.000233202683637079	0.978969505783386	0.978969505783386	0.971608832807571	0.0010515247108307	0.0010515247108307	0.00210304942166141
KHV	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.947816437001585	0.946471768347404	0.941203183562015	0.000578938018823688	0.000776185042514135	0.00100223893376181	0.994775339602926	0.994775339602926	0.994775339602926	0.00731452455590387	0.0114942528735632	0.0146290491118077
LWK	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.0270153372075148	0.0247289563941799	0.0244193287550711	0.000498925939862158	0.000514008824281221	0.000377072110476572	0.339	0.332	0.353	0.011	0.012	0.01
MSL	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.156771823547053	0.166771837117434	0.134874204832232	0.00036646092446617	0.000355741049102588	0.000223926285372611	0.748	0.767	0.722	0.002	0.002	0
MXL	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.676032324676887	0.635338283056443	0.508970816236517	0.000722824842638754	0.000792350283555915	0.00070604283965875	0.926652892561983	0.920454545454545	0.866735537190083	0.0103305785123967	0.0113636363636364	0.012396694214876
PEL	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.52606251718334	0.475293709388642	0.337421291918968	0.000988271367972897	0.00108773764550938	0.00101583431235048	0.87782340862423	0.857289527720739	0.782340862422998	0.026694045174538	0.0246406570841889	0.0215605749486653
PJL	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.877344945132129	0.87452635120135	0.857617818362836	0.000980197459143153	0.00108746886537159	0.000904429551398157	0.988888888888889	0.987878787878788	0.983838383838384	0.0151515151515152	0.0161616161616162	0.0141414141414141
PUR	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.610878318810012	0.570404415979058	0.459212426766819	0.000365682886955098	0.000443986722531352	0.000434844650357475	0.975975975975976	0.966966966966967	0.940940940940941	0.00600600600600601	0.00800800800800801	0.00600600600600601
STU	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.904959419786733	0.90708818090487	0.899612344560238	0.004999814585391	0.0050592270084888	0.0046501186454127	0.983854692230071	0.983854692230071	0.979818365287588	0.0887991927346115	0.0867810292633703	0.0746720484359233
TSI	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.862825057793323	0.847690480783522	0.794983128460879	0.00290687120358272	0.00335371388104809	0.00368405828903141	0.986748216106014	0.984709480122324	0.971457696228338	0.0458715596330275	0.054026503567788	0.0530071355759429
YRI	HsInv0340	short	13	-	64290924	64301511	64333063	64343650	-	31553	31553	31553	0.157876967165405	0.164303074582911	0.178029059960647	0.000402181227704847	0.000405754407417921	0.000291809676567683	0.755	0.777	0.806	0.007	0.006	0.004
ACB	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0710032264816479	0.0793756605433572	0.109817280652328	0.117198451239278	0.106185200413384	0.0889866697993247	0.385	0.414	0.549	0.572	0.542	0.491
ASW	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.104952986546225	0.0862186024511505	0.0508317981905533	0.150423673275498	0.136651015076207	0.111765224554382	0.473473473473473	0.424424424424424	0.305305305305305	0.636636636636637	0.602602602602603	0.53953953953954
BEB	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0640834665826025	0.0690855365356203	0.101897900042159	0.0689029654486255	0.0726386371657066	0.07549063589762	0.234746639089969	0.248190279214064	0.30506721820062	0.353671147880041	0.365046535677353	0.376421923474664
CDX	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.144210183264506	0.115540611262299	0.059634707975717	0.121368749349994	0.12668203525513	0.113014137307804	0.309302325581395	0.265116279069767	0.165116279069767	0.569767441860465	0.586046511627907	0.546511627906977
CEU	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0215764948340796	0.0258460163595079	0.0717310620913543	0.150113463707003	0.160464503667734	0.187845292825104	0.0732758620689655	0.0969827586206897	0.223060344827586	0.637931034482759	0.662715517241379	0.717672413793103
CHB	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.227139115059921	0.23264168772397	0.250301645237024	0.171182290159675	0.183201408373483	0.174897719637149	0.487376509330406	0.486278814489572	0.490669593852909	0.66410537870472	0.684961580680571	0.676180021953897
CHS	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.156180534367781	0.143168940417557	0.115069955977858	0.16390291325163	0.170418347887102	0.165378393313615	0.373725934314836	0.345413363533409	0.286523216308041	0.686296715741789	0.69762174405436	0.685164212910532
CLM	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0309030004486696	0.0283842256220886	0.0299774725571584	0.166061208860067	0.15642136044002	0.138447399568335	0.139676113360324	0.135627530364372	0.163967611336032	0.659919028340081	0.645748987854251	0.587044534412955
ESN	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.274558351703113	0.243306403305683	0.171592908133552	0.0517841117561568	0.0501973522240841	0.0423119991740591	0.762762762762763	0.728728728728729	0.630630630630631	0.303303303303303	0.289289289289289	0.25025025025025
FIN	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0145574028861511	0.0185514832978017	0.0806332833780117	0.190049393990873	0.209547148791215	0.237783933117508	0.0446009389671361	0.0610328638497653	0.231220657276995	0.747652582159624	0.772300469483568	0.813380281690141
GBR	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0112774062891684	0.0128539175068895	0.0474311717018294	0.171771619498272	0.180482742571874	0.217537358417715	0.0480549199084668	0.0640732265446224	0.163615560640732	0.68649885583524	0.69908466819222	0.754004576659039
GIH	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0873416429916457	0.15640777198446	0.365440287928733	0.0526292462164681	0.0610627829513266	0.079853266602939	0.247598719316969	0.390608324439701	0.631803628601921	0.325506937033084	0.36392742796158	0.433297758804696
GWD	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.18490785768352	0.172779582269583	0.14612028454934	0.0459264657376348	0.0426828324396671	0.03446340533072	0.668668668668669	0.643643643643644	0.614614614614615	0.291291291291291	0.276276276276276	0.235235235235235
IBS	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0335416050681623	0.0304543005386648	0.0329555124970545	0.101519563134074	0.103167421536297	0.100006500506282	0.15173116089613	0.152749490835031	0.155804480651731	0.467413441955193	0.479633401221996	0.464358452138493
ITU	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.059804565386466	0.0721637317177244	0.117522537926359	0.169403077924315	0.181332507066337	0.205326152147975	0.233539094650206	0.268518518518519	0.346707818930041	0.64917695473251	0.671810699588477	0.730452674897119
JPT	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.069794676824148	0.0549230884349378	0.0351829878815736	0.112178919842096	0.116320776111375	0.130141948587037	0.201204819277108	0.174698795180723	0.136144578313253	0.551807228915663	0.567469879518072	0.610843373493976
KHV	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.220121668922525	0.194003839382868	0.132211989765577	0.10832142382744	0.113236595604392	0.11040712105766	0.492896174863388	0.459016393442623	0.365027322404372	0.560655737704918	0.574863387978142	0.565027322404372
LWK	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.111947979082547	0.0962485984246771	0.0649466771699773	0.0828582224741329	0.0789255588208677	0.0689057605504776	0.505	0.465	0.377	0.422	0.407	0.369
MSL	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.180561153337613	0.158035225994336	0.109430645628958	0.0367596437189868	0.0355022420420807	0.0306985467819331	0.671342685370741	0.629258517034068	0.508016032064128	0.234468937875752	0.227454909819639	0.206412825651303
MXL	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0362307702588915	0.0303590999612398	0.0267069527793742	0.0985419236410873	0.101513536883047	0.0983892873282692	0.139186295503212	0.124197002141328	0.116702355460385	0.504282655246253	0.509635974304068	0.49678800856531
PEL	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.111220637443253	0.110742018547949	0.0767600769813649	0.144806921574635	0.152026016223789	0.149482236081812	0.302250803858521	0.307609860664523	0.244372990353698	0.606645230439443	0.627009646302251	0.622722400857449
PJL	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0112690719173334	0.0177957837774766	0.096357270419084	0.256504674879908	0.26410618991904	0.27131849717944	0.0549222797927461	0.0829015544041451	0.30259067357513	0.820725388601036	0.826943005181347	0.844559585492228
PUR	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0103464338488921	0.0071742986183913	0.00453623674716498	0.406042353232975	0.373792302454726	0.32208315231368	0.078234704112337	0.0611835506519559	0.0491474423269809	0.931795386158475	0.915747241725176	0.880641925777332
STU	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.0658631025509817	0.0707082319861198	0.101879215912583	0.133928361377459	0.133026807762532	0.13865264586647	0.221074380165289	0.239669421487603	0.321280991735537	0.59400826446281	0.589876033057851	0.603305785123967
TSI	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.079752413721131	0.0795903394231104	0.0909995793974315	0.0703394208998693	0.0727080860571121	0.0728924086615665	0.262605042016807	0.266806722689076	0.296218487394958	0.381302521008403	0.390756302521008	0.403361344537815
YRI	HsInv0341	short	13	-	80391175	80397346	80413805	80419965	-	16460	16460	16460	0.298256465384326	0.291395048273459	0.272651522210923	0.0278850944808269	0.0273792910414429	0.0238088904681461	0.808	0.804	0.766	0.176	0.17	0.158
ACB	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.137708488865909	0.111724287322338	0.0623153218551904	0.0411788424934476	0.0404430382761068	0.0374807714593688	0.348044132397192	0.301905717151454	0.189568706118355	0.155466399197593	0.156469408224674	0.134403209628887
